,ProductKey,CultureName,ProductDescription
9000,470,Nynorsk,"""Syntetisk handflate, fleksible knokar, pustande netting på oversida. Blir brukt av syklistane i AWC-teamet."""
9001,470,Pashto,"""مصنوعي کف، د ګوتي د پاره خم شوي بندونه، پورتنۍ تنفسي جالۍ چی د AWC  د تيم دچلونکو پواسطه استعمالیږی                                                                         """
9002,470,Polish,"""Syntetyczna część obejmująca dłoń, elastyczne miejsca obejmujące stawy, oddychająca siatka u góry. Używane przez kolarzy z zespołu AWC."""
9003,470,Portuguese (European),"""Palma sintética, nós dos dedos flexíveis, malha anti-transpiração. Usado pelos ciclistas da equipa AWC."""
9004,470,Punjabi,"""ਸਿਨਥੈਟਿਕ ਹਥੇਲੀ, ਉਂਗਲਾਂ ਦੇ ਲਚਕਦਾਰ ਜੋੜ, ਸਾਹ ਲੈਣ ਵਾਲੀ ਉੱਪਰਲੀ ਜਾਲੀ। AWC ਟੀਮ ਦੇ ਸਵਾਰ ਪਹਿਨਦੇ ਹਨ।"""
9005,470,Quecha,"""Sintitiku maki pampan, kuyuq muquyuq, wayrachikuq llikayuq. AWC kaq ciclistakunapa apaykachanan."""
9006,470,Romanian,"""Palmă sintetică, coate flexibile, grilă superioară care permite respiraţia. Purtat de cicliştii din echipa AWC."""
9007,470,Rumansh,"""Protecziun sintetica da la balla dal maun, flexibladad da la detta, rusnas per l'aria. Concepì per ils ciclists da l'equipa AWC."""
9008,470,Russian,"""Синтетическая вставка на ладони, гибкие в области суставов, дышащий сетчатый верх. Разработаны для гонщиков команды AWC."""
9009,470,Serbian - Cyrillic,"""Синтетичка заштита за прсте, флексибилни зглобови, мрежица за дисање. Носе је  возачи AWC тима."""
9010,470,Serbian - Latin,"""Sintetička zaštita za prste, fleksibilni zglobovi, mrežica za disanje. Nose je  vozači AWC tima."""
9011,470,Slovak,"""Syntetická dlaňová časť, ohybné prstové časti, priedušný povrch so sieťkou. Používané jazdcami tímu AWC."""
9012,470,Slovenian,"""Sintetična podloga dlani, gibljivi členki, propustna tkanina zgoraj. Uporabljajo jih kolesarji ekipe AWC."""
9013,470,Spanish,"""Palma sintética, nudillos flexibles, malla de arriba transpirable. Los llevan los ciclistas del equipo AWC."""
9014,470,Swahili,"""Kitanga cha sanisi , konzi nyumbufu, wavu wa kupumua wa juu. Unaovaliwa na waendeshaji wa timu ya AWC."""
9015,470,Swedish,"""Syntetisk, flexibla knogar, ventilerande nät. Används av AWC-teamet."""
9016,470,Tamil,"""செயற்கைஇழை பாம், வளையக்கூடிய விரல் மூட்டுக்கவசம், காற்று புகக்கூடிய வலை. AWC குழுவைச் சேர்ந்த ஓட்டுனர்கள் அணிகிறார்கள்."""
9017,470,Telugu,"""సింధటిక్ పామ్, మెత్తని నకల్స్, గాలిసోకే మెష్ అప్పర్. AWC టీమ్ రైడర్స్ ధరించే."""
9018,470,Tswana,"""Legofi la maitirelo, dinoko tsa menwana tse di ka taologang, bogodimo jwa sefe e e kgonang go hema. E aparwa ke bapagami ba setlhopha sa AWC."""
9019,470,Ukrainian,"""Синтетичний матеріал на долоні, забезпечення рухливості суглобів пальців, провітрювана верхня частина з сітки. Використовуються велосипедистами команди AWC."""
9020,470,Urdu,"""مصنوعی پام، لچکیلا نوکلز، سانس لینے کے لائق میش اپر۔ AWC ٹیم سواروں کے ذریعہ پہنا جاتا ہے۔"""
9021,470,Vietnamese,"""Lòng găng làm bằng sợi tổng hợp, các khớp nối co giãn, có mắt lưới phía trên giúp thoáng khí. Dành cho các tay đua của đội AWC."""
9022,470,Welsh,"""Cledr synthetig, migyrnau hyblyg, ymyl uchaf o rwyll awyru. Mae tîm beicwyr AWC yn eu gwisgo."""
9023,470,Zulu,"""Intende yokwenziwa, amaqupha agobekayo, ingaphezulu elakhiwe ngemeshi ephefumulayo. Igqokwa ithimu yabaqhudelani be AWC."""
9024,471,Afrikaans,"""Liggewig, windbestande pakkies wat in ’n sak pas."""
9025,471,Albanian,"""Me peshë të lehtë, nuk përshkohet nga era, mbështillet për t'u futur në xhep."""
9026,471,Basque,"""Arina denez eta haizearekiko erresistentzia jasaten duenez, poltsikoan sar daitekeela esan genezake."""
9027,471,Bosnian (Cyrillic),"""Лаган, отпоран на ветар, може се спаковати у џеп."""
9028,471,Bosnian (Latin),"""Lagan, otporan na vetar, može se spakovati u džep."""
9029,471,Brazilian,"""Leve, resistente ao vento, dobra para caber no bolso."""
9030,471,Bulgarian,"""Леки, устойчиви на вятър пакети, които се побират в джоба."""
9031,471,Catalan,"""Lleuger, resistent al vent, cap a la butxaca."""
9032,471,Chinese - Hongkong,質地輕巧而且防風，大小適合放於口袋。
9033,471,Chinese - Trad,質地輕巧且防風，大小適合放於口袋。
9034,471,Croatian,"""Lagan, otporan na vjetar, pakiran tako da stane u džep."""
9035,471,Czech,"""Odlehčený, odolný větru, vejde se do kapsy."""
9036,471,Danish,"""Let, vindafvisende og kan være i lommen."""
9037,471,Dutch,"""Lichtgewicht, windbestendig, past opgevouwen in een zak."""
9038,471,Estonian,"""Kerge, tuult mitteläbilaskev, kokkupakitult mahub taskusse."""
9039,471,Farsi,"""سبک وزن، مقاوم در برابر باد، جمع شده و در جیب جا می شود."""
9040,471,Finnish,"""Kevyt, tuulenpitävä, taittuu taskukokoon."""
9041,471,Galician,"""Bolsas lixeiras, resistentes ao vento, gárdanse nun bolso. """
9042,471,Greek,Ελαφρύ και αντιανεμικό. Μαζεύεται και χωράει στην τσέπη.
9043,471,Gujrati,"""વજનમાં હળવું, વાયુ-પ્રતિકારક, ખિસ્સામાં સમાઈ જાય તે મુજબ પૅક કરી શકાય. """
9044,471,Hindi,"""हल्के वज़न का, वायु प्रतिरोधी, पर्याप्त तहें ताकि आपकी जेब में समा सके. """
9045,471,Hungarian,"""Pehelykönnyű, széltől védő anyag, összecsomagolva elfér a zsebben."""
9046,471,Icelandic,Létt og vindþolið. Hægt brjóta saman svo passi í vasa.
9047,471,Indonesian,"""Ringan, tahan angin, pas di saku."""
9048,471,Inuktitut,"""se8i3X6, hF8q5g6, w4Wx3Jzk5 ]SD8N6g6."""
9049,471,Irish,Paca éadrom gaothfhriotaíoch ar féidir a chur i bpóca.
9050,471,Italian,"""Sacchi leggeri, resistenti al vento, che possono essere portati in tasca."""
9051,471,Kannada,"""ಹಗುರವಾದ, ಗಾಳಿನಿರೋಧಕ, ಕಿಸೆಯಲ್ಲಿ ಹಿಡಿಸಬಹುದಾದಂತಹ ಪ್ಯಾಕ್‌ಗಳು."""
9052,471,Kazakh,"""Жеңіл, желге төзімді, қалтаға салу үшін жинақталады."""
9053,471,Konkani,"""ल्हवू वजनाचें, वाऱ्याक प्रतिकार करपी, बोल्सांत सामकें जाता."""
9054,471,Korean,내풍 기능을 위해 주머니에 넣을 수 있는 가벼운 팩
9055,471,Latvian,"""Viegla, vēju necaurlaidīga, var salocīt un ielikt kabatā."""
9056,471,Lithuanian,"""Lengvos, atsparios vėjui, telpa kišenėje."""
9057,471,Luxenbourgish,"""Liicht Säck, resistent géint de Wand, passt an all Täsch."""
9058,471,Macedonian,"""Лесни, отпорни на ветер, пакувања кои ги собира во џеб. """
9059,471,Malaysian,"""Ringan, tahan angin, boleh dikemas untuk dimuatkan ke dalam saku."""
9060,471,Maori,"""He māmā te taumaha, he ārai hau, ka taea te whakauru ki rō pūkoro."""
9061,471,Marathi,"""वजनाला हलके, वार्‍याला प्रतिकार करणारे, आपल्या खिशात मावणारे पॅक्स."""
9062,471,Nepali,"""हलुको, हावा निरोधी, बंद गरेर खल्‍तीमा राख्‍न सकिने."""
9063,471,Norwegian,"""Lett, vindtett, pakkes slik at de passer i lommen."""
9064,471,Nynorsk,"""Lett, vindtett, blir pakka slik at dei passar i lomma."""
9065,471,Pashto,"""سپک وزن، د باد په مقابل کي مقاومت لرونکي، کوچني بسته کيږي چه پر جيب کي ځاي شي.                                                                                                            """
9066,471,Polish,"""Lekkie, wiatroodporne, mieści się w kieszeni."""
9067,471,Portuguese (European),"""Sacos leves, resistentes ao vento que cabem num bolso."""
9068,471,Punjabi,"""ਹਲਕਾ, ਹਨੇਰੀ-ਰੋਧੀ, ਬੰਦ ਹੋ ਕੇ ਜੇਬ ਵਿੱਚ ਸਮਾ ਜਾਂਦਾ ਹੈ।"""
9069,471,Quecha,Mana llasaq sacokunataq wayra harkaq bolsilluman tupaq.
9070,471,Romanian,"""Uşor, rezistent la vânt, se împachetează pentru a încăpea în buzunar."""
9071,471,Rumansh,Satgets levs e resistents al vent; han plaz en la giaglioffa.
9072,471,Russian,"""Легкий, ветроустойчивый, умещается в кармане."""
9073,471,Serbian - Cyrillic,"""Лаган, отпоран на ветар, може се спаковати у џеп."""
9074,471,Serbian - Latin,"""Lagan, otporan na vetar, može se spakovati u džep."""
9075,471,Slovak,"""Ľahké a odolné proti vetru. Možno ich poskladať tak, aby sa zmestili do vrecka."""
9076,471,Slovenian,"""Lahko in odporno proti vetru, primerno za shranjevanje v žep."""
9077,471,Spanish,Sacos ligeros y resistentes al viento que se ajustan al bolsillo.
9078,471,Swahili,"""Vifurushi vyenye uzani wa chini, visivyoathiriwa na upepo vya kutoshea mfuko."""
9079,471,Swedish,"""Lätt, vindtålig, passar i fickan."""
9080,471,Tamil,"""பாக்கெட்டுகளில் பொருந்துவதற்கு ஏற்ற எடை-குறைவான, காற்றை எதிர்கொள்ளும் பேக்குகள்."""
9081,471,Telugu,"""మీ జేబులో సరిపోయే తేలికయిన, వాయు-నిరోధక ప్యాక్స్. """
9082,471,Tswana,"""Boima-tlhofo, e sita phefo, dipaki di lekana mo kgwatlheng. """
9083,471,Ukrainian,"""З легкого матеріалу, вітронепроникний, складається до розмірів кишені."""
9084,471,Urdu,"""پیکیٹ میں سمانے والے، ہلکے وزن والے، ہوا مزاحم پیک۔"""
9085,471,Vietnamese,"""Nhẹ, chống gió, có thể đóng gói để cất trong túi."""
9086,471,Welsh,"""Paciau ysgafn, gwrthwynt, sy'n ffitio yn eich poced."""
9087,471,Zulu,"""Inesisindo esilula, ayipheshulwa umoya, amaphekhi anela ephaketheni."""
9088,472,Afrikaans,"""Liggewig, windbestande pakkies wat in ’n sak pas."""
9089,472,Albanian,"""Me peshë të lehtë, nuk përshkohet nga era, mbështillet për t'u futur në xhep."""
9090,472,Basque,"""Arina denez eta haizearekiko erresistentzia jasaten duenez, poltsikoan sar daitekeela esan genezake."""
9091,472,Bosnian (Cyrillic),"""Лаган, отпоран на ветар, може се спаковати у џеп."""
9092,472,Bosnian (Latin),"""Lagan, otporan na vetar, može se spakovati u džep."""
9093,472,Brazilian,"""Leve, resistente ao vento, dobra para caber no bolso."""
9094,472,Bulgarian,"""Леки, устойчиви на вятър пакети, които се побират в джоба."""
9095,472,Catalan,"""Lleuger, resistent al vent, cap a la butxaca."""
9096,472,Chinese - Hongkong,質地輕巧而且防風，大小適合放於口袋。
9097,472,Chinese - Trad,質地輕巧且防風，大小適合放於口袋。
9098,472,Croatian,"""Lagan, otporan na vjetar, pakiran tako da stane u džep."""
9099,472,Czech,"""Odlehčený, odolný větru, vejde se do kapsy."""
9100,472,Danish,"""Let, vindafvisende og kan være i lommen."""
9101,472,Dutch,"""Lichtgewicht, windbestendig, past opgevouwen in een zak."""
9102,472,Estonian,"""Kerge, tuult mitteläbilaskev, kokkupakitult mahub taskusse."""
9103,472,Farsi,"""سبک وزن، مقاوم در برابر باد، جمع شده و در جیب جا می شود."""
9104,472,Finnish,"""Kevyt, tuulenpitävä, taittuu taskukokoon."""
9105,472,Galician,"""Bolsas lixeiras, resistentes ao vento, gárdanse nun bolso. """
9106,472,Greek,Ελαφρύ και αντιανεμικό. Μαζεύεται και χωράει στην τσέπη.
9107,472,Gujrati,"""વજનમાં હળવું, વાયુ-પ્રતિકારક, ખિસ્સામાં સમાઈ જાય તે મુજબ પૅક કરી શકાય. """
9108,472,Hindi,"""हल्के वज़न का, वायु प्रतिरोधी, पर्याप्त तहें ताकि आपकी जेब में समा सके. """
9109,472,Hungarian,"""Pehelykönnyű, széltől védő anyag, összecsomagolva elfér a zsebben."""
9110,472,Icelandic,Létt og vindþolið. Hægt brjóta saman svo passi í vasa.
9111,472,Indonesian,"""Ringan, tahan angin, pas di saku."""
9112,472,Inuktitut,"""se8i3X6, hF8q5g6, w4Wx3Jzk5 ]SD8N6g6."""
9113,472,Irish,Paca éadrom gaothfhriotaíoch ar féidir a chur i bpóca.
9114,472,Italian,"""Sacchi leggeri, resistenti al vento, che possono essere portati in tasca."""
9115,472,Kannada,"""ಹಗುರವಾದ, ಗಾಳಿನಿರೋಧಕ, ಕಿಸೆಯಲ್ಲಿ ಹಿಡಿಸಬಹುದಾದಂತಹ ಪ್ಯಾಕ್‌ಗಳು."""
9116,472,Kazakh,"""Жеңіл, желге төзімді, қалтаға салу үшін жинақталады."""
9117,472,Konkani,"""ल्हवू वजनाचें, वाऱ्याक प्रतिकार करपी, बोल्सांत सामकें जाता."""
9118,472,Korean,내풍 기능을 위해 주머니에 넣을 수 있는 가벼운 팩
9119,472,Latvian,"""Viegla, vēju necaurlaidīga, var salocīt un ielikt kabatā."""
9120,472,Lithuanian,"""Lengvos, atsparios vėjui, telpa kišenėje."""
9121,472,Luxenbourgish,"""Liicht Säck, resistent géint de Wand, passt an all Täsch."""
9122,472,Macedonian,"""Лесни, отпорни на ветер, пакувања кои ги собира во џеб. """
9123,472,Malaysian,"""Ringan, tahan angin, boleh dikemas untuk dimuatkan ke dalam saku."""
9124,472,Maori,"""He māmā te taumaha, he ārai hau, ka taea te whakauru ki rō pūkoro."""
9125,472,Marathi,"""वजनाला हलके, वार्‍याला प्रतिकार करणारे, आपल्या खिशात मावणारे पॅक्स."""
9126,472,Nepali,"""हलुको, हावा निरोधी, बंद गरेर खल्‍तीमा राख्‍न सकिने."""
9127,472,Norwegian,"""Lett, vindtett, pakkes slik at de passer i lommen."""
9128,472,Nynorsk,"""Lett, vindtett, blir pakka slik at dei passar i lomma."""
9129,472,Pashto,"""سپک وزن، د باد په مقابل کي مقاومت لرونکي، کوچني بسته کيږي چه پر جيب کي ځاي شي.                                                                                                            """
9130,472,Polish,"""Lekkie, wiatroodporne, mieści się w kieszeni."""
9131,472,Portuguese (European),"""Sacos leves, resistentes ao vento que cabem num bolso."""
9132,472,Punjabi,"""ਹਲਕਾ, ਹਨੇਰੀ-ਰੋਧੀ, ਬੰਦ ਹੋ ਕੇ ਜੇਬ ਵਿੱਚ ਸਮਾ ਜਾਂਦਾ ਹੈ।"""
9133,472,Quecha,Mana llasaq sacokunataq wayra harkaq bolsilluman tupaq.
9134,472,Romanian,"""Uşor, rezistent la vânt, se împachetează pentru a încăpea în buzunar."""
9135,472,Rumansh,Satgets levs e resistents al vent; han plaz en la giaglioffa.
9136,472,Russian,"""Легкий, ветроустойчивый, умещается в кармане."""
9137,472,Serbian - Cyrillic,"""Лаган, отпоран на ветар, може се спаковати у џеп."""
9138,472,Serbian - Latin,"""Lagan, otporan na vetar, može se spakovati u džep."""
9139,472,Slovak,"""Ľahké a odolné proti vetru. Možno ich poskladať tak, aby sa zmestili do vrecka."""
9140,472,Slovenian,"""Lahko in odporno proti vetru, primerno za shranjevanje v žep."""
9141,472,Spanish,Sacos ligeros y resistentes al viento que se ajustan al bolsillo.
9142,472,Swahili,"""Vifurushi vyenye uzani wa chini, visivyoathiriwa na upepo vya kutoshea mfuko."""
9143,472,Swedish,"""Lätt, vindtålig, passar i fickan."""
9144,472,Tamil,"""பாக்கெட்டுகளில் பொருந்துவதற்கு ஏற்ற எடை-குறைவான, காற்றை எதிர்கொள்ளும் பேக்குகள்."""
9145,472,Telugu,"""మీ జేబులో సరిపోయే తేలికయిన, వాయు-నిరోధక ప్యాక్స్. """
9146,472,Tswana,"""Boima-tlhofo, e sita phefo, dipaki di lekana mo kgwatlheng. """
9147,472,Ukrainian,"""З легкого матеріалу, вітронепроникний, складається до розмірів кишені."""
9148,472,Urdu,"""پیکیٹ میں سمانے والے، ہلکے وزن والے، ہوا مزاحم پیک۔"""
9149,472,Vietnamese,"""Nhẹ, chống gió, có thể đóng gói để cất trong túi."""
9150,472,Welsh,"""Paciau ysgafn, gwrthwynt, sy'n ffitio yn eich poced."""
9151,472,Zulu,"""Inesisindo esilula, ayipheshulwa umoya, amaphekhi anela ephaketheni."""
9152,473,Afrikaans,"""Liggewig, windbestande pakkies wat in ’n sak pas."""
9153,473,Albanian,"""Me peshë të lehtë, nuk përshkohet nga era, mbështillet për t'u futur në xhep."""
9154,473,Basque,"""Arina denez eta haizearekiko erresistentzia jasaten duenez, poltsikoan sar daitekeela esan genezake."""
9155,473,Bosnian (Cyrillic),"""Лаган, отпоран на ветар, може се спаковати у џеп."""
9156,473,Bosnian (Latin),"""Lagan, otporan na vetar, može se spakovati u džep."""
9157,473,Brazilian,"""Leve, resistente ao vento, dobra para caber no bolso."""
9158,473,Bulgarian,"""Леки, устойчиви на вятър пакети, които се побират в джоба."""
9159,473,Catalan,"""Lleuger, resistent al vent, cap a la butxaca."""
9160,473,Chinese - Hongkong,質地輕巧而且防風，大小適合放於口袋。
9161,473,Chinese - Trad,質地輕巧且防風，大小適合放於口袋。
9162,473,Croatian,"""Lagan, otporan na vjetar, pakiran tako da stane u džep."""
9163,473,Czech,"""Odlehčený, odolný větru, vejde se do kapsy."""
9164,473,Danish,"""Let, vindafvisende og kan være i lommen."""
9165,473,Dutch,"""Lichtgewicht, windbestendig, past opgevouwen in een zak."""
9166,473,Estonian,"""Kerge, tuult mitteläbilaskev, kokkupakitult mahub taskusse."""
9167,473,Farsi,"""سبک وزن، مقاوم در برابر باد، جمع شده و در جیب جا می شود."""
9168,473,Finnish,"""Kevyt, tuulenpitävä, taittuu taskukokoon."""
9169,473,Galician,"""Bolsas lixeiras, resistentes ao vento, gárdanse nun bolso. """
9170,473,Greek,Ελαφρύ και αντιανεμικό. Μαζεύεται και χωράει στην τσέπη.
9171,473,Gujrati,"""વજનમાં હળવું, વાયુ-પ્રતિકારક, ખિસ્સામાં સમાઈ જાય તે મુજબ પૅક કરી શકાય. """
9172,473,Hindi,"""हल्के वज़न का, वायु प्रतिरोधी, पर्याप्त तहें ताकि आपकी जेब में समा सके. """
9173,473,Hungarian,"""Pehelykönnyű, széltől védő anyag, összecsomagolva elfér a zsebben."""
9174,473,Icelandic,Létt og vindþolið. Hægt brjóta saman svo passi í vasa.
9175,473,Indonesian,"""Ringan, tahan angin, pas di saku."""
9176,473,Inuktitut,"""se8i3X6, hF8q5g6, w4Wx3Jzk5 ]SD8N6g6."""
9177,473,Irish,Paca éadrom gaothfhriotaíoch ar féidir a chur i bpóca.
9178,473,Italian,"""Sacchi leggeri, resistenti al vento, che possono essere portati in tasca."""
9179,473,Kannada,"""ಹಗುರವಾದ, ಗಾಳಿನಿರೋಧಕ, ಕಿಸೆಯಲ್ಲಿ ಹಿಡಿಸಬಹುದಾದಂತಹ ಪ್ಯಾಕ್‌ಗಳು."""
9180,473,Kazakh,"""Жеңіл, желге төзімді, қалтаға салу үшін жинақталады."""
9181,473,Konkani,"""ल्हवू वजनाचें, वाऱ्याक प्रतिकार करपी, बोल्सांत सामकें जाता."""
9182,473,Korean,내풍 기능을 위해 주머니에 넣을 수 있는 가벼운 팩
9183,473,Latvian,"""Viegla, vēju necaurlaidīga, var salocīt un ielikt kabatā."""
9184,473,Lithuanian,"""Lengvos, atsparios vėjui, telpa kišenėje."""
9185,473,Luxenbourgish,"""Liicht Säck, resistent géint de Wand, passt an all Täsch."""
9186,473,Macedonian,"""Лесни, отпорни на ветер, пакувања кои ги собира во џеб. """
9187,473,Malaysian,"""Ringan, tahan angin, boleh dikemas untuk dimuatkan ke dalam saku."""
9188,473,Maori,"""He māmā te taumaha, he ārai hau, ka taea te whakauru ki rō pūkoro."""
9189,473,Marathi,"""वजनाला हलके, वार्‍याला प्रतिकार करणारे, आपल्या खिशात मावणारे पॅक्स."""
9190,473,Nepali,"""हलुको, हावा निरोधी, बंद गरेर खल्‍तीमा राख्‍न सकिने."""
9191,473,Norwegian,"""Lett, vindtett, pakkes slik at de passer i lommen."""
9192,473,Nynorsk,"""Lett, vindtett, blir pakka slik at dei passar i lomma."""
9193,473,Pashto,"""سپک وزن، د باد په مقابل کي مقاومت لرونکي، کوچني بسته کيږي چه پر جيب کي ځاي شي.                                                                                                            """
9194,473,Polish,"""Lekkie, wiatroodporne, mieści się w kieszeni."""
9195,473,Portuguese (European),"""Sacos leves, resistentes ao vento que cabem num bolso."""
9196,473,Punjabi,"""ਹਲਕਾ, ਹਨੇਰੀ-ਰੋਧੀ, ਬੰਦ ਹੋ ਕੇ ਜੇਬ ਵਿੱਚ ਸਮਾ ਜਾਂਦਾ ਹੈ।"""
9197,473,Quecha,Mana llasaq sacokunataq wayra harkaq bolsilluman tupaq.
9198,473,Romanian,"""Uşor, rezistent la vânt, se împachetează pentru a încăpea în buzunar."""
9199,473,Rumansh,Satgets levs e resistents al vent; han plaz en la giaglioffa.
9200,473,Russian,"""Легкий, ветроустойчивый, умещается в кармане."""
9201,473,Serbian - Cyrillic,"""Лаган, отпоран на ветар, може се спаковати у џеп."""
9202,473,Serbian - Latin,"""Lagan, otporan na vetar, može se spakovati u džep."""
9203,473,Slovak,"""Ľahké a odolné proti vetru. Možno ich poskladať tak, aby sa zmestili do vrecka."""
9204,473,Slovenian,"""Lahko in odporno proti vetru, primerno za shranjevanje v žep."""
9205,473,Spanish,Sacos ligeros y resistentes al viento que se ajustan al bolsillo.
9206,473,Swahili,"""Vifurushi vyenye uzani wa chini, visivyoathiriwa na upepo vya kutoshea mfuko."""
9207,473,Swedish,"""Lätt, vindtålig, passar i fickan."""
9208,473,Tamil,"""பாக்கெட்டுகளில் பொருந்துவதற்கு ஏற்ற எடை-குறைவான, காற்றை எதிர்கொள்ளும் பேக்குகள்."""
9209,473,Telugu,"""మీ జేబులో సరిపోయే తేలికయిన, వాయు-నిరోధక ప్యాక్స్. """
9210,473,Tswana,"""Boima-tlhofo, e sita phefo, dipaki di lekana mo kgwatlheng. """
9211,473,Ukrainian,"""З легкого матеріалу, вітронепроникний, складається до розмірів кишені."""
9212,473,Urdu,"""پیکیٹ میں سمانے والے، ہلکے وزن والے، ہوا مزاحم پیک۔"""
9213,473,Vietnamese,"""Nhẹ, chống gió, có thể đóng gói để cất trong túi."""
9214,473,Welsh,"""Paciau ysgafn, gwrthwynt, sy'n ffitio yn eich poced."""
9215,473,Zulu,"""Inesisindo esilula, ayipheshulwa umoya, amaphekhi anela ephaketheni."""
9216,474,Afrikaans,"""Swaardiens-, skaafbestande kortbroeke wat spog met naatlose, lycra-binnebroeke met anti-bakteriële seemstof vir gemak."""
9217,474,Albanian,"""Pantallona të shkurtra, rezistente ndaj konsumimit për përdorim intensiv, mbathje të brendshme prej elastani, pa tegela, me kamosh kundër bakterieve, për rehati."""
9218,474,Basque,"""Praka motz hauskaitzak, urradurak jasaten dituzte, likraz eta bakterien aurkako gamuzaz eginda, zure erosotasuna areagotzeko."""
9219,474,Bosnian (Cyrillic),"""Робустан тркаћи трико, отпоран на трошење, са поставом од ликре без шавова, са антибактеријским слојем козје коже за максималну удобност."""
9220,474,Bosnian (Latin),"""Robustan trkaći triko, otporan na trošenje, sa postavom od likre bez šavova, sa antibakterijskim slojem kozje kože za maksimalnu udobnost."""
9221,474,Brazilian,"""Short robusto, resistente à abrasão, equipado com short interno de lycra sem costura, de tecido acolchoado antibacteriano, para proporcionar conforto."""
9222,474,Bulgarian,"""Тежките, издържащи на протриване шорти се отличават с безшевен бандаж от ликра, изработен от антибактериална материя за удобство."""
9223,474,Catalan,Culots forts i resistents a abrasions amb un interior de lycra sense costures amb camussa antibactèries per a una major comoditat.
9224,474,Chinese - Hongkong,高彈力耐磨短車褲，採用無縫萊卡材料，附有抗菌麂皮，確保穿著舒適。
9225,474,Chinese - Trad,高磅數耐磨短車褲，內裡設計採用無縫萊卡材質，而麂皮具有抗菌效果，並可提高舒適度。
9226,474,Croatian,"""Čvrste, otporne na trošenje, kratke hlače bez šavova, unutarnje hlačice iz likre s antibakterijskim podlošcima za udobnost."""
9227,474,Czech,Oděruodolné kraťasy navržené pro velké zatížení; s vnitřními bezešvými šortkami s antibakteriálním semišem pro větší pohodlí (materiál: lycra).
9228,474,Danish,"""Robuste, slidstærke shorts med sømløse indershorts i lycra med antibakterielt vaskeskind for øget komfort."""
9229,474,Dutch,"""Slijtvaste korte broek voor het zware werk, met naadloze, lycra binnenbroek met antibacterieel zeem voor comfort."""
9230,474,Estonian,"""Vastupidavatel, hõõrdumisekindlatel lühikestel pükstel on lükrast õmblusteta sisemised püksid, mille muudab eriti mugavaks antibakteriaalne seemispind."""
9231,474,Farsi,"""شورت با جنس محکم و مقاوم در برابر ساییدگی، دارای شورت داخلی یکپارچه از جنس لیکرا با جیر ضدباکتری برای راحتی بیشتر."""
9232,474,Finnish,"""Jämäkät, kulutusta kestävät shortsit, joissa saumattomat lycra-sisäshortsit ja mukava, antibakteerinen säämiskä."""
9233,474,Galician,Culotes resistentes a un uso intensivo con interior de licra sen costuras e pano de rebeco antibacterias para maior comodidade.
9234,474,Greek,"""Ενισχυμένο και ανθεκτικό σε εκδορές κοντό παντελόνι, χωρίς ραφές, με εσωτερική επένδυση από lycra και αντιβακτηριδιακή προστασία από σαμουά για άνεση."""
9235,474,Gujrati,"""ઊંચી કાર્યક્ષમતા, ઉઝરડા-પ્રતિકારક શૉર્ટ્સ આરામ માટે બૅક્ટેરિયા પ્રતિરોધક શૅમ્વા ધરાવતી, સાંધારહિત લાયક્રા આંતરિક શૉર્ટ્સ ધરાવે છે. """
9236,474,Hindi,"""शक्तिशाली, खरोंच प्रतिरोधक शॉर्ट जिसकी विशेषता है आराम के लिए त्रुटिरहित लाइक्रा अंतरवस्त्र शॉर्ट जीवाणुरहित चमॉईस के साथ. """
9237,474,Hungarian,"""Nagy igénybevételt tűrő, kopásálló rövidnadrág, varratmentes, lycra anyagú belsőrésszel és antibakteriális szarvasbőr betétekkel a legnagyobb kényelem érdekében."""
9238,474,Icelandic,"""Endingargóðar, slitsterkar stuttbuxur með saumalausri nærbrók úr lycra-efni með þægilegu skinni, bakteríuhreinsandi."""
9239,474,Indonesian,"""Celana sepeda tebal anti-abrasi, celana bagian dalam berbahan lycra dengan pelapis antibakteri untuk kenyamanan."""
9240,474,Inuktitut,"""xo4nCwq5g6, x]u/3NqLt[l c3]o4 Nw5]g4, yiq5 kwbq5g5, by/5gu4 wlxA5 Nwgu4 c3oC/c3u9lt4 dW3E/q5goxEym]J4 ]A5 xuzi4 wMc3Li nNymJ6 wlx6goxEymJ6."""
9241,474,Irish,"""Brístí gearra láidre, frithsheasmhacha in aghaidh scráibe, a bhfuil brístí gearra líocra laistigh agus seamaí frithbhaictéireach ann ar mhaithe le compord. """
9242,474,Italian,"""Pantaloncini resistenti all'usura, per utilizzo intenso, con imbottitura interna in lycra, senza cuciture, inserti in pelle scamosciata antibatterica per offrire maggiore comfort."""
9243,474,Kannada,ಕೊರೆಯದ ಅತ್ಯಂತ ಮೃದು ಬ್ಯಾಕ್ಟೀರಿಯ ನಿರೋಧಕ ಒಳಚಡ್ಡಿ
9244,474,Kazakh,"""Ауыртпалыққа шыдамды, тозуға төзімді шолақ шалбарлар жайлылық үшін тігіссіз, бактерияға қарсы замштан, лайкрадан жасалған."""
9245,474,Konkani,"""विपूळ ड्युटी, खरवडी प्रतिकारी, शिवण नाशिल्लें खाशेलपण, लिसरा भितरली चेड्डी जी जंतूनाशक चामड्या पासून जी थाकाय दिवचे खातीर तयार केल्या."""
9246,474,Korean,솔기가 없는 라이크라 소재로 마모 방지 처리된 견고한 이너팬츠이며 항균 섀미 가죽을 사용하여 편안함을 제공합니다
